sample_id,topic_name,topic_text
T001_S0025,1_use wink_set ecobee_automatic_turn device,"When Sleep mode enabled from UP by Jawbone, do Activate shortcut using Wink: Shortcuts. When Jawbone UP is set to sleep, turn off lights + lock door + adjust thermostat. Use Jawbone UP to trigger Wink to control your smart products around your home When Jawbone UP is set to sleep, turn off lights + lock door + adjust thermostat.Tips: 1) Use Wink compatible lights, locks, and thermostats.2) Use the Wink HUB to allow your smart products to work together3) Create a Shortcut in the Wink App to turn off lights + lock doors + adjust thermostat, then use IFTTT to trigger this shortcut when your Jawbone UP is set to sleep mode."
T001_S0026,1_use wink_set ecobee_automatic_turn device,"When Sleep mode enabled from UP by Jawbone, do Turn off using WeMo Smart Plug. Turn off all lighs when I go to sleep. when Jawbone Up24 is put in sleep mode all lights are turned out in the house."
T001_S0027,1_use wink_set ecobee_automatic_turn device,"When Sleep duration below from UP by Jawbone, do Log a meal using UP by Jawbone. Coffe time!. Activation!"
T001_S0028,1_use wink_set ecobee_automatic_turn device,"When Sleep duration above from UP by Jawbone, do Log a mood using UP by Jawbone. Sleep above 8 hours. I am akways in a good mood if I get enough sleep."
T001_S0029,1_use wink_set ecobee_automatic_turn device,"When Sleep duration below from UP by Jawbone, do Log a mood using UP by Jawbone. If I get less than __ hours of sleep, display selected UP mood. Enter number of hours of ideal sleep and select from an UP mood (meh, dragging, exhausted, etc) to be displayed if you sleep fewer than target hours."
T001_S0030,1_use wink_set ecobee_automatic_turn device,"When Sleep duration below from UP by Jawbone, do Log a mood using UP by Jawbone. My Perfect Try Out. If this doesn't work properly I need to reset it"
T001_S0031,1_use wink_set ecobee_automatic_turn device,"When Sleep duration below from UP by Jawbone, do Log a mood using UP by Jawbone. Set your mood to exhausted if you don't get enough sleep. When you don't hit the sleep level you specify below, automatically set your mood to ""Exhausted."" Get some rest!"
T001_S0032,1_use wink_set ecobee_automatic_turn device,"When New daily movement logged from UP by Jawbone, do Log an event using UP by Jawbone. UP Movement Summary. Daily Move Summary by percentage."
T001_S0033,1_use wink_set ecobee_automatic_turn device,"When Sleep mode enabled from UP by Jawbone, do Switch off using SmartThings. Up to switch off. For smartthings"
T001_S0034,1_use wink_set ecobee_automatic_turn device,"When Every day at from Date & Time, do Log a meal using UP by Jawbone. I need coffee!!!. Automatically log a coffee to UP every morning at 8am."
T001_S0035,1_use wink_set ecobee_automatic_turn device,"When Daily goal achieved from Misfit, do Log an event using UP by Jawbone. Shine daily goal, log on UP. If shine daily goal is achieved then publish on UP app."
T001_S0036,1_use wink_set ecobee_automatic_turn device,"When Button press from Button widget, do Quick add event using Google Calendar. Record every surf session in Google Calendar. Keep track of every time you went to the beach by adding an event to your Google Calendar."
T001_S0037,1_use wink_set ecobee_automatic_turn device,"When New trip completed from Automatic Classic, do Log an event using UP by Jawbone. Automatic to Up. Automatic to Up"
T001_S0038,1_use wink_set ecobee_automatic_turn device,"When New trip completed from Automatic Classic, do Log an event using UP by Jawbone. Log your drives with Automatic to Jawbone Up. Compare your physical activity to your driving."
T001_S0039,1_use wink_set ecobee_automatic_turn device,"When Ignition turned off in area from Automatic Classic, do Quick add event using Google Calendar. Log all of my workouts to Google Calendar (whenever I park at the gym). You could also log all of your visits to the local donut shop."
T001_S0040,1_use wink_set ecobee_automatic_turn device,"When New trip completed from Automatic Classic, do Quick add event using Google Calendar. Add driving history to Calendar. Want to quantify the time spent in the car or see how long those trips actually took? This will add each trip you make to your calendar."
T001_S0041,1_use wink_set ecobee_automatic_turn device,"When Every day of the week at from Date & Time, do Log a meal using UP by Jawbone. Log drinking water to UP every morning. Add drinking water to Jawbone UP every morning at 8:30 am"
T001_S0042,1_use wink_set ecobee_automatic_turn device,"When Every day of the week at from Date & Time, do Log a meal using UP by Jawbone. Morning coffee. Log morning coffee"
T001_S0043,1_use wink_set ecobee_automatic_turn device,"When Sleep duration above from Fitbit, do Set comfort profile until next transition using ecobee. Change the temp when I fall asleep. This will put your ecobee into the sleep comfort setting when you fall asleep."
T001_S0044,1_use wink_set ecobee_automatic_turn device,"When Sleep duration above from Fitbit, do Set temperature using Caleo. Let your Caleos know when you sleep in!. As soon as your fitbit logs that you are sleeping more than your target hours, your Caleos will be set to a specified temperature."
T001_S0045,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Send my car a notification using BMW Labs. Fitbit notifications in my BMW. Useful Fitbit information received in my BMW"
T001_S0046,1_use wink_set ecobee_automatic_turn device,"When Visitor finishes signing in from Envoy, do Quick add event using Google Calendar. If visitor signs in with Envoy, then quick add event to Google Calendar.. Keep track of visitors by adding them to a specified calendar."
T001_S0047,1_use wink_set ecobee_automatic_turn device,"When Visitor is pre-registered from Envoy, do Quick add event using Google Calendar. If a visitor is pre-registered with Envoy, then quick add the event to Google Calendar.. Instead of manually creating Google Calendar events for each Envoy pre-registration, automatically quick add events to your team calendar."
T001_S0048,1_use wink_set ecobee_automatic_turn device,"When Daily activity summary from Fitbit, do Quick add event using Google Calendar. Record fitbit goals achieved as calendar event. Save the dates on which you achieved your fitbit goal."
T001_S0049,1_use wink_set ecobee_automatic_turn device,"When Daily activity summary from Fitbit, do Quick add event using Google Calendar. Total daily steps > Google Calendar. Simply formatted, log of total daily steps in Google Calendar: ""Steps (totalsteps)""."
T001_S0050,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Switch on using SmartThings. Turn on TV outlet when fitbit step goal is reached. May be delayed up to 15 min, due to polling delay!"
T001_S0051,1_use wink_set ecobee_automatic_turn device,"When New sleep logged from Fitbit, do Switch on using SmartThings. Turn on lights when I wake up ... Turn on a smart things connected light when fitbit logs sleep for the night."
T001_S0052,1_use wink_set ecobee_automatic_turn device,"When Sleep duration above from Fitbit, do Turn device ON using SkylinkNet. If I sleep for too long, turn on SkylinkNet light. Turn on SkylinkNet light module if I sleep for too long."
T001_S0053,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Blink lights using Philips Hue. Fitbit steps notification on Hue. lights blink when you reach your daily step target."
T001_S0054,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Change color using Philips Hue. Step over the finish line in style!. Winner winner chicken dinner! When you hit your fitbit steps goal, change your Hue lights to green!"
T001_S0055,1_use wink_set ecobee_automatic_turn device,"When New sleep logged from Fitbit, do Change color using Philips Hue. Change one or all Philips Hue bulb colors on wakeup.. The colors suited to starting sleep are not necessarily suited to ending sleep."
T001_S0056,1_use wink_set ecobee_automatic_turn device,"When Sleep duration above from Fitbit, do Turn off lights using Philips Hue. After falling asleep, turn off all my hue lights. After falling asleep, turn off all my hue lights"
T001_S0057,1_use wink_set ecobee_automatic_turn device,"When Sleep duration above from Fitbit, do Turn off lights using Philips Hue. Turn off lights once I fall asleep. Set sleep duration to one hour, or however long you want Your lights will turn off once this duration has be metYou have to be connected via Bluetooth to the fitbit app for this to work."
T001_S0058,1_use wink_set ecobee_automatic_turn device,"When Daily distance goal achieved from Fitbit, do Turn on color loop using Philips Hue. Small victories still rewarded2.. Color loop when you meet your daily distance goal."
T001_S0059,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Turn on color loop using Philips Hue. If step goal then color loop. Know before you get home whether you met your goal or not Also, could be used to send the news to your family."
T001_S0060,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Turn on color loop using Philips Hue. Small victories, still celebrated.. Make your step goal, see a light change colors."
T001_S0061,1_use wink_set ecobee_automatic_turn device,"When New sleep logged from Fitbit, do Turn on lights using Philips Hue. Sleep logged, lights come on.. Fingers crossed that the Fitbit logs sleep around when you wake up."
T001_S0062,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Set temperature using Nest Thermostat. You earned it. when fitbit step goal reached, set home to 68 degreesÃÂÃÂ¢ÃÂÃÂÃÂÃÂyou earned itÃÂÃÂ¢ÃÂÃÂÃÂÃÂ your computer overlords whisper in your ear."
T001_S0063,1_use wink_set ecobee_automatic_turn device,"When Daily goal not achieved by __:__ from Fitbit, do Change color of lights using LIFX. Daily Calories goal not achieved, Change color. If daily calories goal not achieved by the time, then change color of lights."
T001_S0064,1_use wink_set ecobee_automatic_turn device,"When New sleep logged from Fitbit, do Set comfort profile until next transition using ecobee. If sleep logged then set ecobee to sleep. If sleep logged then set ecobee to sleep"
T001_S0065,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Quick add event using Google Calendar. Create Gcal event when step goal achieved. Easily visualize how stoic you are by creating Google Calendar event when step goal is achieved."
T001_S0066,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Quick add event using Google Calendar. Keep track of when you achieve your step goal. This Applet will ""quick add"" an even on your Google Calendar every day that you achieve your step goal."
T001_S0067,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Quick add event using Google Calendar. If step goal is achieved, log in Google Calendar. This Applet will log what days you have achieved your predetermined step goal."
T001_S0068,1_use wink_set ecobee_automatic_turn device,"When New sleep logged from Fitbit, do Quick add event using Google Calendar. Track your nightly sleep in Google Calendar. Automatically track your Fitbit sleep information into a Google Calendar."
T001_S0069,1_use wink_set ecobee_automatic_turn device,"When Sleep duration below from Fitbit, do Quick add event using Google Calendar. Get a reminder to get more sleep when FitBit records too little.. There are lots of ways to do this, but using Google Calendar allows me to get a notification the following evening when it actually helps Note: Be careful modifying the ""Quick add to Google Calendar"" field - it's really easy to get 4h37m of sleep and then accidentally have Google schedule your next reminder for 4:37 AM the next morning! If you put your desired reminder time at the beginning, it should prevent this."
T001_S0070,1_use wink_set ecobee_automatic_turn device,"When Sleep duration below from Fitbit, do Quick add event using Google Calendar. When your Fitbit records a sleepless night, remind yourself to go to bed early the next night. When you don't hit your target hours of sleep, according to your Fitbit, your Google Calendar will remind you to head to bed at a reasonable timeYou can adjust your target sleep duration and bedtime reminder below."
T001_S0071,1_use wink_set ecobee_automatic_turn device,"When Sleep duration below from Fitbit, do Quick add event using Google Calendar. Go to sleep early if I have not slept enough. You can change the minimum target hours.You can change the time of the event editing it in the text."
T001_S0072,1_use wink_set ecobee_automatic_turn device,"When New sleep logged from Fitbit, do Set comfort profile until next transition using ecobee. When I wake up set my ecobee to a comfortable temp. When sleep is logged with your fitbit, switch the ecobee to a given Comfort Profile"
T001_S0073,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Activate Output using littleBits. Daily step goal achieved then ring your CloudBit. Make sure you have the buzzer connected to your CloudBit"
T001_S0074,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Blink lights using LIFX. Reach Fitbit daily step goal and LIFX lights flash.. LIFX lights flash when you reach your Fitbit daily step goal."
T001_S0075,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Breathe lights using LIFX. signal visually that i reached my daily goal. I want to see visually that i reached my goal for today"
T001_S0076,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Update Indicator using LaMetric Time. Notify LaMetric when I reach my daily step goal. When you sync and reach your daily step goal, get a notification on LaMetric."
T001_S0077,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Blink a device using Greenwave Systems. Blink a light when I achieve my daily goal. Blink a light when I achieve my daily goal."
T001_S0078,1_use wink_set ecobee_automatic_turn device,"When Daily activity summary from Fitbit, do Quick add event using Google Calendar. Fitbit steps to Google calendar. Adds your Fitbit steps to Google calendar daily"
T001_S0079,1_use wink_set ecobee_automatic_turn device,"When Daily step goal achieved from Fitbit, do Turn on using WeMo Smart Plug. Walk for TV. Turn on a wemo switch after step goal reached"
T001_S0080,1_use wink_set ecobee_automatic_turn device,"When New sleep logged from Fitbit, do Turn on using WeMo Insight Switch. Turn On Heater Upon Waking. Turn on the heater when you wake up."
T001_S0081,1_use wink_set ecobee_automatic_turn device,"When Sleep mode disabled from UP by Jawbone, do Activate shortcut using Wink: Shortcuts. Wake up deactivate security sensors. Good morning"
T001_S0082,1_use wink_set ecobee_automatic_turn device,"When Sleep mode disabled from UP by Jawbone, do Turn on using WeMo Insight Switch. Make my coffee. Turn on a light, coffee maker, etcwhen your Up band sleep mode is turned off."
T001_S0083,1_use wink_set ecobee_automatic_turn device,"When Button press from Button widget, do Log a meal using UP by Jawbone. Log a snack to your UP feed. Keep track of your snacks with this handy RecipeIncludes a map image of where you were when you ate!"
T001_S0084,1_use wink_set ecobee_automatic_turn device,"When Button press from Button widget, do Log a meal using UP by Jawbone. Easily Log Breakfast. Let everyone know you had your daily hearty breakfast at the touch of a button!"
T001_S0085,1_use wink_set ecobee_automatic_turn device,"When Button press from Button widget, do Log a mood using UP by Jawbone. I Feel Amazing! Log the event in Jawbone UP. Quickly set your mood to Amazing! in UP because you're a winner!"
T001_S0086,1_use wink_set ecobee_automatic_turn device,"When Button press from Button widget, do Log a mood using UP by Jawbone. Let Jawbone know I'm feeling good. The Jawbone UP comes with a cool feature where you can track your moods - this Recipe allows you to let Jawbone know you're feelin' good at the press of a ButtonThis Recipe requires special hardware, a Jawbone UP band."
T001_S0087,1_use wink_set ecobee_automatic_turn device,"When Any event starts from Google Calendar, do Log an event using UP by Jawbone. Log meetings to UP. Want to see how meetings affect your step count?  Log your Google calendar to UP, and view your lifeline."
T001_S0088,1_use wink_set ecobee_automatic_turn device,"When Daily very active minutes goal achieved from Fitbit, do Log an event using UP by Jawbone. Log active goal to up. When a activity goal is met, log it with up"
T001_S0089,1_use wink_set ecobee_automatic_turn device,"When Sleep mode enabled from UP by Jawbone, do Turn device OFF using SkylinkNet. Turn light off when I go to bed. Turn SkylinkNet light module off when UP is in sleep mode."
T001_S0090,1_use wink_set ecobee_automatic_turn device,"When Sleep mode enabled from UP by Jawbone, do Turn off lights using Philips Hue. Goodnight Hue Lights. If sleep mode enabled, then turn off All lights"
T001_S0091,1_use wink_set ecobee_automatic_turn device,"When Button press from Button widget, do Log an event using UP by Jawbone. Log a new event to UP. Have a recurring event? Easily log it in UPIncludes a map image of where you were when the event happened."
T001_S0092,1_use wink_set ecobee_automatic_turn device,"When Daily distance goal achieved from Fitbit, do Turn outlet on using Wink: Pivot Power Genius. If distance goal is not reached, turn off TV.. TV power outlet is set to turn off automatically at 11 am via Wink appOutlet turns back on when daily distance goal is achieved."
T001_S0093,1_use wink_set ecobee_automatic_turn device,"When Daily goal not achieved by __:__ from Fitbit, do Quick add event using Google Calendar. If daily Steps goal not achieved by 5:00 PM, then add ""a walk"" in the calendar. If daily Steps goal not achieved by 5:00 PM, then add ""a walk"" in the calendar"
T001_S0094,1_use wink_set ecobee_automatic_turn device,"When Daily goal not achieved by __:__ from Fitbit, do Quick add event using Google Calendar. Goal Not Reached. Tracking the number of days I don't exercise"
T001_S0095,1_use wink_set ecobee_automatic_turn device,"When Daily activity summary from Fitbit, do Log an event using UP by Jawbone. Automatically sync your Fitbit activities to your Jawbone UP. Keep your fitness goals up to date across all the trackers and systems you use."
T001_S0096,1_use wink_set ecobee_automatic_turn device,"When Daily activity summary from Fitbit, do Log an event using UP by Jawbone. Fitbit calories burned to UP. Logs calories burned from FitBit wristband to your UP by Jawbone profile once a day"
T001_S0097,1_use wink_set ecobee_automatic_turn device,"When Daily activity summary from Fitbit, do Log an event using UP by Jawbone. FITBIT JAWBONE 24"". See the challenge who keeps better records"
T001_S0098,1_use wink_set ecobee_automatic_turn device,"When Daily activity summary from Fitbit, do Log an event using UP by Jawbone. Fitbit to Jawbone. syncs my fitbit with my jawbone app"
T001_S0099,1_use wink_set ecobee_automatic_turn device,"When Daily activity summary from Fitbit, do Log an event using UP by Jawbone. Log your #Fitbit daily summary to #Jawbone UP. This adds a summary of your Fitbit activity to your Jawbone UP account"
T001_S0100,1_use wink_set ecobee_automatic_turn device,"When Daily activity summary from Fitbit, do Log an event using UP by Jawbone. Sync Fitbit and Jawbone. This is to simplify between choosing the UP app and the friendly challenges in fitbit."
